화면,도시,시군,순번,id,장소명,장소명(영문),분류코드,분류,위도,경도,권장체류(분),체류표기,운영시간(원문),개장(파싱),폐장(파싱),운영시간적용,영상장소,확장장소,한국관광100선,유네스코,무장애,자동코스후보,좌표근거
nation,전국,제천,·,nax642,의림지,Uirimji Reservoir,heal,힐링·생태·체험,37.17325,128.21049,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,제천시 모산동 구글 지오코딩
nation,전국,제천,·,nax643,옥순봉 출렁다리,Oksunbong Suspension Bridge,activity,테마파크·액티비티,36.94363,128.23316,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,제천시 수산면 옥순봉로 구글 지오코딩
nation,전국,제천,·,nax644,배론성지,Baeron Holy Ground,herit,역사·문화유산,37.16034,128.08391,60,1h,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,제천시 봉양읍 배론성지길 296 구글 지오코딩
nation,전국,단양,·,nax645,도담삼봉,Dodamsambong,heal,힐링·생태·체험,37.00004,128.34397,50,50m,상시 개방 · 무료,,,N,N,Y,Y,N,N,Y,단양군 매포읍 삼봉로 644 구글 지오코딩
nation,전국,단양,·,nax646,만천하스카이워크,Mancheonha Skywalk,activity,테마파크·액티비티,36.98046,128.33953,80,1h 20m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,Y,N,N,Y,단양군 적성면 옷바위길 10 구글 지오코딩
nation,전국,단양,·,nax647,고수동굴,Gosu Cave,heal,힐링·생태·체험,36.98849,128.38159,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,단양군 단양읍 고수동굴길 8 구글 지오코딩
nation,전국,단양,·,nax648,단양 구경시장,Danyang Gugyeong Market,food,로컬상권·먹거리,36.98251,128.36992,50,50m,09:00–20:00 · 점포별 상이,09:00,20:00,Y,N,Y,N,N,N,Y,단양군 단양읍 도전5길 31 구글 지오코딩
nation,전국,보령,·,nax649,대천해수욕장,Daecheon Beach,sea,해양·자연경관,36.3056,126.51605,80,1h 20m,상시 개방 · 머드축제 7월,,,N,N,Y,Y,N,Y,Y,보령시 신흑동 구글 지오코딩
nation,전국,보령,·,nax650,무창포해수욕장,Muchangpo Beach,sea,해양·자연경관,36.24452,126.53656,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,보령시 웅천읍 열린바다1길 구글 지오코딩
nation,전국,보령,·,nax651,개화예술공원,Gaehwa Art Park,activity,테마파크·액티비티,36.31227,126.65752,70,1h 10m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,보령시 성주면 개화리 구글 지오코딩
nation,전국,보령,·,nax652,충청수영성,Chungcheong Naval Fortress,herit,역사·문화유산,36.43942,126.52279,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,보령시 오천면 소성리 구글 지오코딩
nation,전국,아산,·,nax653,외암민속마을,Oeam Folk Village,herit,역사·문화유산,36.73002,127.01647,80,1h 20m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,Y,Y,아산시 송악면 외암민속길 42-15 구글 지오코딩
nation,전국,아산,·,nax654,현충사,Hyeonchungsa Shrine,herit,역사·문화유산,36.81129,127.03232,80,1h 20m,09:00–18:00 · 화 휴관 · 무료,09:00,18:00,Y,N,Y,Y,N,N,Y,아산시 염치읍 현충사길 126 구글 지오코딩
nation,전국,아산,·,nax655,온양온천,Onyang Hot Spring,heal,힐링·생태·체험,36.78042,127.00371,110,1h 50m,06:00–20:00 · 유료,06:00,20:00,Y,N,Y,N,N,N,Y,아산시 온천동 구글 지오코딩
nation,전국,아산,·,nax656,신정호수공원,Sinjeong Lake Park,heal,힐링·생태·체험,36.76149,126.96888,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,아산시 신정호길 구글 지오코딩
nation,전국,담양,·,nax657,죽녹원,Juknokwon Bamboo Forest,heal,힐링·생태·체험,35.32663,126.98539,80,1h 20m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,Y,N,N,Y,담양군 담양읍 죽녹원로 119 구글 지오코딩
nation,전국,담양,·,nax658,메타세쿼이아 랜드,Metasequoia Road,heal,힐링·생태·체험,35.32369,127.00414,60,1h,09:00–19:00 · 유료,09:00,19:00,Y,N,Y,N,N,N,Y,담양군 담양읍 학동리 구글 지오코딩
nation,전국,담양,·,nax659,소쇄원,Soswaewon Garden,herit,역사·문화유산,35.18421,127.01221,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,담양군 가사문학면 소쇄원길 17 구글 지오코딩
nation,전국,담양,·,nax660,관방제림,Gwanbangjerim,heal,힐링·생태·체험,35.32346,126.99078,50,50m,상시 개방 · 무료,,,N,N,Y,Y,N,N,Y,담양군 담양읍 객사리 구글 지오코딩
nation,전국,무주,·,nax661,덕유산 국립공원,Deogyusan National Park,heal,힐링·생태·체험,35.86056,127.74639,180,3h,상시 개방 · 곤돌라 유료,,,N,N,Y,N,N,N,Y,무주군 설천면 구천동1로 구글 지오코딩
nation,전국,무주,·,nax662,무주구천동 33경,Gucheondong Valley,heal,힐링·생태·체험,35.89976,127.77555,120,2h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,무주군 설천면 구천동로 구글 지오코딩
nation,전국,무주,·,nax663,태권도원,Taekwondowon,activity,테마파크·액티비티,36.00962,127.77653,100,1h 40m,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,Y,N,N,Y,무주군 설천면 무주로 1482 구글 지오코딩
nation,전국,무주,·,nax664,반디랜드,Bandi Land,activity,테마파크·액티비티,36.01282,127.75867,70,1h 10m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,Y,N,Y,Y,무주군 설천면 무주로 1482 구글 지오코딩
nation,전국,부안,·,nax665,채석강,Chaeseokgang Cliffs,sea,해양·자연경관,35.62482,126.46605,70,1h 10m,물때 확인 · 무료,,,N,N,Y,N,N,N,Y,부안군 변산면 격포리 구글 지오코딩
nation,전국,부안,·,nax666,내소사,Naesosa Temple,herit,역사·문화유산,35.72642,126.73716,80,1h 20m,08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,N,N,Y,부안군 진서면 내소사로 243 구글 지오코딩
nation,전국,부안,·,nax667,변산해수욕장,Byeonsan Beach,sea,해양·자연경관,35.68133,126.53159,60,1h,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,Y,Y,부안군 변산면 변산로 구글 지오코딩
nation,전국,부안,·,nax668,곰소염전,Gomso Salt Farm,activity,테마파크·액티비티,35.59541,126.61718,50,50m,상시 · 무료,,,N,N,Y,N,N,N,Y,부안군 진서면 곰소리 구글 지오코딩
nation,전국,완도,·,nax669,청산도,Cheongsando,sea,해양·자연경관,34.18263,126.88659,240,4h,여객선 시간 확인 · 유료,,,N,N,Y,N,N,N,Y,완도군 청산면 구글 지오코딩
nation,전국,완도,·,nax670,완도타워,Wando Tower,heal,힐링·생태·체험,34.31075,126.76661,60,1h,09:00–22:00 · 유료,09:00,22:00,Y,N,Y,N,N,Y,Y,완도군 완도읍 장보고대로 330 구글 지오코딩
nation,전국,완도,·,nax671,명사십리해수욕장,Myeongsasimni Beach,sea,해양·자연경관,34.32739,126.80901,70,1h 10m,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,Y,Y,완도군 신지면 명사십리로 구글 지오코딩
nation,전국,완도,·,nax672,완도수목원,Wando Arboretum,heal,힐링·생태·체험,34.36028,126.66418,90,1h 30m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,완도군 군외면 초평리 구글 지오코딩
nation,전국,밀양,·,nax673,영남루,Yeongnamnu,herit,역사·문화유산,35.49152,128.75507,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,밀양시 중앙로 324 구글 지오코딩
nation,전국,밀양,·,nax674,밀양 얼음골,Miryang Ice Valley,heal,힐링·생태·체험,35.57288,128.98453,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,밀양시 산내면 남명리 구글 지오코딩
nation,전국,밀양,·,nax675,표충사,Pyochungsa Temple,herit,역사·문화유산,35.53259,128.96058,80,1h 20m,08:00–18:00 · 유료,08:00,18:00,Y,N,Y,N,N,N,Y,밀양시 단장면 표충로 1338 구글 지오코딩
nation,전국,밀양,·,nax676,호박소,Hobakso,heal,힐링·생태·체험,35.5878,128.99645,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,밀양시 산내면 삼양리 구글 지오코딩
nation,전국,청송,·,nax677,주왕산 국립공원,Juwangsan National Park,heal,힐링·생태·체험,36.40241,129.18787,150,2h 30m,상시 개방 · 주차 유료,,,N,N,Y,Y,N,N,Y,청송군 부동면 공원길 226 구글 지오코딩
nation,전국,청송,·,nax678,주산지,Jusanji Pond,heal,힐링·생태·체험,36.36265,129.18949,60,1h,일출–일몰 · 무료,,,N,N,Y,N,N,N,Y,청송군 부동면 이전리 구글 지오코딩
nation,전국,청송,·,nax679,청송 얼음골,Cheongsong Ice Valley,activity,테마파크·액티비티,36.31623,129.22373,60,1h,상시 · 빙벽 겨울,,,N,N,Y,N,N,N,Y,청송군 부동면 병부리 구글 지오코딩
nation,전국,청송,·,nax680,송소고택,Songso Historic House,herit,역사·문화유산,36.43622,129.02661,50,50m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,청송군 파천면 송생지길 15-2 구글 지오코딩
nation,전국,영덕,·,nax681,강구항,Ganggu Port,food,로컬상권·먹거리,36.366,129.394,70,1h 10m,상시 · 점포별 상이,,,N,N,Y,N,N,N,Y,영덕군 강구면 강구리 구글 지오코딩
nation,전국,영덕,·,nax682,영덕 블루로드,Yeongdeok Blue Road,sea,해양·자연경관,36.26861,129.37417,120,2h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,영덕군 영덕읍 대탄리 구글 지오코딩
nation,전국,영덕,·,nax683,삼사해상공원,Samsa Maritime Park,heal,힐링·생태·체험,36.34869,129.38558,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,영덕군 강구면 삼사181번길 27 구글 지오코딩
nation,전국,영덕,·,nax684,장사해수욕장,Jangsa Beach,sea,해양·자연경관,36.28204,129.37596,60,1h,상시 개방 · 해수욕 7–8월,,,N,N,Y,N,N,N,Y,영덕군 남정면 장사리 구글 지오코딩
nation,전국,구미,·,nax685,금오산 도립공원,Geumosan Provincial Park,heal,힐링·생태·체험,36.08849,128.3053,150,2h 30m,상시 개방 · 케이블카 유료,,,N,N,Y,N,N,N,Y,구미시 남통동 구글 지오코딩
nation,전국,구미,·,nax686,채미정,Chaemijeong,herit,역사·문화유산,36.11249,128.31315,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,구미시 남통동 249 구글 지오코딩
nation,전국,구미,·,nax687,새마을운동테마공원,Saemaul Movement Park,herit,역사·문화유산,36.09256,128.3496,70,1h 10m,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,구미시 상모사곡동 구글 지오코딩
nation,전국,구미,·,nax688,낙동강체육공원,Nakdonggang Sports Park,heal,힐링·생태·체험,36.13606,128.36871,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,구미시 지산동 구글 지오코딩
nation,전국,세종,·,nax689,세종호수공원,Sejong Lake Park,heal,힐링·생태·체험,36.49923,127.27037,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,세종시 세종동 산1-1 구글 지오코딩
nation,전국,세종,·,nax690,국립세종수목원,Sejong National Arboretum,heal,힐링·생태·체험,36.49784,127.28549,100,1h 40m,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,Y,N,N,Y,세종시 연기면 수목원로 136 구글 지오코딩
nation,전국,세종,·,nax691,베어트리파크,Bear Tree Park,activity,테마파크·액티비티,36.67218,127.20859,90,1h 30m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,세종시 전동면 신송로 217 구글 지오코딩
nation,전국,세종,·,nax692,고복자연공원,Gobok Nature Park,heal,힐링·생태·체험,36.60036,127.22781,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,세종시 연서면 용암리 구글 지오코딩
nation,전국,서울,·,nax701,서울숲,Seoul Forest,heal,힐링·생태·체험,37.54439,127.03744,80,1h 20m,상시 개방 · 무료,,,N,N,Y,Y,N,N,Y,성동구 뚝섬로 273 구글 지오코딩
nation,전국,서울,·,nax702,청와대,Cheong Wa Dae,herit,역사·문화유산,37.58661,126.97481,90,1h 30m,09:00–18:00 · 화 휴관 · 예약제,09:00,18:00,Y,N,Y,Y,N,N,Y,종로구 청와대로 1 구글 지오코딩
nation,전국,서울,·,nax703,북서울꿈의숲,Dream Forest,heal,힐링·생태·체험,37.62143,127.04062,70,1h 10m,상시 개방 · 전망대 10:00–18:00,10:00,18:00,Y,N,Y,N,N,N,Y,강북구 월계로 173 구글 지오코딩
nation,전국,서울,·,nax704,서울대공원,Seoul Grand Park,activity,테마파크·액티비티,37.53848,127.08229,180,3h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,Y,N,N,Y,과천시 대공원광장로 102 구글 지오코딩
nation,전국,서울,·,nax705,서울랜드,Seoul Land,activity,테마파크·액티비티,37.53034,127.11388,180,3h,10:00–18:00 · 유료,10:00,18:00,Y,N,Y,Y,N,N,Y,과천시 광명로 181 구글 지오코딩
nation,전국,서울,·,nax706,잠실야구장,Jamsil Baseball Stadium,activity,테마파크·액티비티,37.51207,127.07183,180,3h,경기일 상이 · 유료,,,N,N,Y,N,N,N,Y,송파구 올림픽로 25 구글 지오코딩
nation,전국,서울,·,nax707,고척스카이돔,Gocheok Sky Dome,activity,테마파크·액티비티,37.49806,126.86706,180,3h,경기일 상이 · 유료,,,N,N,Y,N,N,N,Y,구로구 경인로 430 구글 지오코딩
nation,전국,서울,·,nax708,길상사,Gilsangsa Temple,herit,역사·문화유산,37.59885,126.99435,60,1h,04:00–20:00 · 무료,04:00,20:00,Y,N,Y,N,N,N,Y,성북구 선잠로5길 68 구글 지오코딩
nation,전국,서울,·,nax709,아차산,Achasan,heal,힐링·생태·체험,37.57151,127.10376,110,1h 50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,광진구 광장동 구글 지오코딩
nation,전국,서울,·,nax710,세빛섬,Some Sevit,activity,테마파크·액티비티,37.51168,126.99472,60,1h,10:00–22:00 · 시설별 상이,10:00,22:00,Y,N,Y,N,N,N,Y,서초구 올림픽대로 683 구글 지오코딩
nation,전국,서울,·,nax711,더현대 서울,The Hyundai Seoul,food,로컬상권·먹거리,37.52605,126.9283,120,2h,10:30–20:00,10:30,20:00,Y,N,Y,N,N,N,Y,영등포구 여의대로 108 구글 지오코딩
nation,전국,서울,·,nax712,국립항공박물관,National Aviation Museum,activity,테마파크·액티비티,37.55676,126.80847,80,1h 20m,10:00–18:00 · 월 휴관 · 유료,10:00,18:00,Y,N,Y,N,N,N,Y,강서구 하늘길 177 구글 지오코딩
nation,전국,서울,·,nax713,문래동 창작촌,Mullae Art Village,activity,테마파크·액티비티,37.51664,126.8915,60,1h,상시 · 상점별 상이,,,N,N,Y,N,N,N,Y,영등포구 문래동3가 구글 지오코딩
nation,전국,서울,·,nax714,응봉산 팔각정,Eungbongsan Pavilion,heal,힐링·생태·체험,37.5478,127.02989,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,성동구 응봉동 산10-1 구글 지오코딩
nation,전국,인천,·,nax715,석모도 미네랄온천,Seongmodo Mineral Spa,heal,힐링·생태·체험,37.6856,126.31196,110,1h 50m,08:00–21:00 · 유료,08:00,21:00,Y,N,Y,N,N,N,Y,강화군 삼산면 삼산남로 865-17 구글 지오코딩
nation,전국,인천,·,nax716,교동도 대룡시장,Daeryong Market,herit,역사·문화유산,37.78212,126.27948,60,1h,09:00–18:00 · 점포별 상이,09:00,18:00,Y,N,Y,N,N,N,Y,강화군 교동면 대룡안길 구글 지오코딩
nation,전국,인천,·,nax717,송도 트리플스트리트,Triple Street Songdo,food,로컬상권·먹거리,37.37865,126.66275,90,1h 30m,10:30–22:00,10:30,22:00,Y,N,Y,N,N,N,Y,연수구 송도과학로16번길 33-3 구글 지오코딩
nation,전국,수원,·,nax718,창룡문,Changnyongmun Gate,herit,역사·문화유산,37.2878,127.02515,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,수원시 팔달구 창룡대로 구글 지오코딩
nation,전국,수원,·,nax719,수원 남문시장,Nammun Market,food,로컬상권·먹거리,37.27717,127.0186,60,1h,09:00–21:00 · 점포별 상이,09:00,21:00,Y,N,Y,N,N,N,Y,수원시 팔달구 팔달로2가 구글 지오코딩
nation,전국,수원,·,nax720,수원 KT위즈파크,KT Wiz Park,activity,테마파크·액티비티,37.29976,127.00967,180,3h,경기일 상이 · 유료,,,N,N,Y,N,N,N,Y,수원시 장안구 경수대로 893 구글 지오코딩
nation,전국,수원,·,nax721,광교산,Gwanggyosan,heal,힐링·생태·체험,37.32804,127.01508,150,2h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,수원시 장안구 광교산로 구글 지오코딩
nation,전국,고양,·,nax722,서오릉,Seooreung Royal Tombs,herit,역사·문화유산,37.62348,126.90074,80,1h 20m,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,N,Y,N,Y,고양시 덕양구 서오릉로 334-32 구글 지오코딩
nation,전국,고양,·,nax723,원마운트,One Mount,activity,테마파크·액티비티,37.66446,126.75448,150,2h 30m,10:00–19:00 · 유료,10:00,19:00,Y,N,Y,N,N,N,Y,고양시 일산서구 한류월드로 300 구글 지오코딩
nation,전국,용인,·,nax724,캐리비안베이,Caribbean Bay,activity,테마파크·액티비티,37.29773,127.20037,240,4h,10:00–18:00 · 유료,10:00,18:00,Y,N,Y,Y,N,N,Y,용인시 처인구 포곡읍 에버랜드로 199 구글 지오코딩
nation,전국,용인,·,nax725,와우정사,Wawoo Temple,herit,역사·문화유산,37.19358,127.27847,60,1h,05:00–20:00 · 무료,05:00,20:00,Y,N,Y,N,N,N,Y,용인시 처인구 해곡로 25-15 구글 지오코딩
nation,전국,파주,·,nax726,감악산 출렁다리,Gamaksan Suspension Bridge,activity,테마파크·액티비티,37.93779,126.94708,80,1h 20m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,파주시 적성면 설마리 구글 지오코딩
nation,전국,파주,·,nax727,오두산 통일전망대,Odusan Unification Observatory,herit,역사·문화유산,37.77312,126.67722,70,1h 10m,09:00–17:00 · 유료,09:00,17:00,Y,N,Y,N,N,N,Y,파주시 탄현면 필승로 369 구글 지오코딩
nation,전국,파주,·,nax728,벽초지수목원,Byeokchoji Garden,heal,힐링·생태·체험,37.80104,126.87367,90,1h 30m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,파주시 광탄면 부흥로 242 구글 지오코딩
nation,전국,가평,·,nax729,에델바이스 스위스테마파크,Edelweiss Swiss Theme Park,activity,테마파크·액티비티,37.66778,127.44741,70,1h 10m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,가평군 설악면 다락재로 226-33 구글 지오코딩
nation,전국,가평,·,nax730,청평호반,Cheongpyeong Lake,heal,힐링·생태·체험,37.7085,127.45536,60,1h,상시 · 수상레저 유료,,,N,N,Y,N,N,N,Y,가평군 청평면 호반로 구글 지오코딩
nation,전국,포천,·,nax731,비둘기낭폭포,Bidulginang Falls,heal,힐링·생태·체험,38.07991,127.2171,50,50m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,포천시 영북면 대회산리 구글 지오코딩
nation,전국,포천,·,nax732,한탄강 하늘다리,Hantan River Sky Bridge,activity,테마파크·액티비티,38.08439,127.21791,50,50m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,포천시 영북면 비둘기낭길 구글 지오코딩
nation,전국,포천,·,nax733,평강랜드,Pyeonggang Botanical Garden,heal,힐링·생태·체험,38.05072,127.30297,90,1h 30m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,포천시 영북면 우물목길 210-89 구글 지오코딩
nation,전국,춘천,·,nax734,강촌레일파크,Gangchon Rail Park,activity,테마파크·액티비티,37.81694,127.71336,90,1h 30m,09:00–17:30 · 유료,09:00,17:30,Y,N,Y,N,N,N,Y,춘천시 신동면 김유정로 1383 구글 지오코딩
nation,전국,춘천,·,nax735,제이드가든,Jade Garden,heal,힐링·생태·체험,37.833,127.54159,90,1h 30m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,춘천시 남산면 햇골길 80 구글 지오코딩
nation,전국,춘천,·,nax736,구곡폭포,Gugok Falls,heal,힐링·생태·체험,37.79222,127.60917,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,춘천시 남산면 구곡길 254 구글 지오코딩
